,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
14,0.48240601503759395,0.375,0.17543859649122806,0.1044776119402985,0.0,0.0,0.5,0.0,0.7692307692307693,0.875,1.0,1.0,1.0,0.0,0.0,1.0
15,0.34466165413533834,0.15767857142857142,0.008771929824561403,0.14925373134328357,0.0,1.0,1.0,1.0,0.6153846153846154,0.875,1.0,1.0,1.0,0.0,0.621301775147929,1.0
16,0.2180451127819549,0.03125,0.03368421052631579,0.04477611940298507,0.0,1.0,0.5,0.0,0.6923076923076923,0.875,1.0,1.0,1.0,0.0,0.7514792899408284,1.0
17,0.14285714285714288,0.20982142857142855,0.11122807017543859,0.14925373134328357,0.0024500000000000004,0.0,0.5,0.0,0.7692307692307693,0.875,1.0,1.0,0.0,0.0,0.21893491124260356,1.0
18,0.1215037593984962,0.008928571428571428,0.023333333333333334,0.0,0.0,1.0,0.5,0.0,0.23076923076923078,0.375,1.0,0.0,1.0,0.0,0.0,1.0
19,0.08150375939849627,0.30660714285714286,0.02631578947368421,0.1044776119402985,0.0,0.0,0.5,0.0,0.15384615384615385,0.375,1.0,1.0,0.0,0.0,0.17159763313609466,1.0
20,0.16917293233082706,0.40178571428571425,0.08771929824561403,0.2537313432835821,0.01208,1.0,0.5,0.0,0.07692307692307693,0.875,1.0,1.0,0.0,0.0,0.3964497041420118,1.0
21,0.14285714285714288,0.03571428571428571,0.029298245614035084,0.0,0.0,1.0,0.5,0.0,0.07692307692307693,0.875,1.0,0.0,0.0,1.0,0.591715976331361,1.0
22,0.5112781954887218,0.2857142857142857,0.2763157894736842,0.08955223880597014,0.012600000000000002,0.0,0.5,0.0,0.07692307692307693,0.875,1.0,1.0,1.0,0.0,0.0,1.0
23,0.2055639097744361,0.5178571428571428,0.10824561403508771,0.014925373134328358,0.00011,0.0,0.5,0.0,1.0,0.375,1.0,1.0,0.0,0.0,0.21893491124260356,1.0
24,0.4123308270676692,0.23214285714285712,0.017543859649122806,0.04477611940298507,0.0,0.0,0.5,0.0,0.7692307692307693,0.875,1.0,1.0,1.0,0.0,0.2781065088757396,1.0
25,0.031278195488721794,0.02089285714285714,0.05263157894736842,0.029850746268656716,0.0,0.0,0.5,0.0,0.07692307692307693,0.375,1.0,1.0,0.0,0.0,0.1834319526627219,1.0
26,0.5,0.46428571428571425,0.1812280701754386,0.13432835820895522,0.0,0.0,0.5,0.0,0.46153846153846156,0.0,1.0,1.0,1.0,0.0,0.0,1.0
27,0.6440601503759398,0.6607142857142857,0.5263157894736842,0.2537313432835821,0.0,1.0,0.5,0.0,0.23076923076923078,0.0,1.0,1.0,1.0,0.0,0.0,1.0
28,0.6566917293233083,0.30357142857142855,0.24561403508771928,0.04477611940298507,0.0,1.0,0.5,0.0,0.3076923076923077,0.375,1.0,1.0,0.0,0.0,0.0,1.0
29,0.42601503759398496,0.037142857142857144,0.17543859649122806,0.08955223880597014,0.1,1.0,0.5,0.0,0.9230769230769231,0.875,1.0,1.0,1.0,0.0,0.8875739644970414,1.0
30,0.2330827067669173,0.5282142857142856,0.17684210526315788,0.07462686567164178,0.0,1.0,0.5,0.0,0.0,0.875,1.0,1.0,1.0,0.0,0.3313609467455621,1.0
31,0.424812030075188,0.3496428571428571,0.27929824561403505,0.11940298507462686,0.0,1.0,0.5,0.0,1.0,0.375,1.0,1.0,0.0,0.0,0.0,1.0
32,0.537593984962406,0.2708928571428571,0.26614035087719295,0.22388059701492538,0.05,1.0,0.5,0.0,0.46153846153846156,0.0,1.0,1.0,1.0,0.0,0.0,1.0
33,0.3458646616541353,0.18303571428571427,0.17543859649122806,0.0,0.04,0.0,0.5,0.0,0.3076923076923077,0.875,1.0,0.0,1.0,0.0,0.0,1.0
34,0.13278195488721803,0.3839285714285714,0.014561403508771928,0.07462686567164178,0.005600000000000001,0.0,0.5,0.0,0.7692307692307693,0.875,1.0,1.0,1.0,0.0,0.0,1.0
35,0.21172932330827063,0.05357142857142857,0.07017543859649122,0.16417910447761194,0.00035000000000000005,1.0,0.5,0.0,0.9230769230769231,0.875,1.0,1.0,1.0,0.0,0.8165680473372781,1.0
36,0.2030075187969925,0.056607142857142856,0.0643859649122807,0.1791044776119403,0.007130000000000001,1.0,0.5,0.0,0.15384615384615385,0.375,1.0,1.0,1.0,0.0,0.9349112426035503,1.0
37,0.13909774436090225,0.4196428571428571,0.017543859649122806,0.029850746268656716,0.00551,0.0,0.5,0.0,1.0,0.375,1.0,1.0,1.0,0.0,0.591715976331361,1.0
38,0.21052631578947364,0.02089285714285714,0.008771929824561403,0.029850746268656716,0.005,1.0,1.0,1.0,0.15384615384615385,0.875,1.0,1.0,0.0,0.0,0.5325443786982248,1.0
39,0.613984962406015,0.33624999999999994,0.5057894736842105,0.16417910447761194,0.003,1.0,0.5,0.0,0.38461538461538464,0.25,1.0,1.0,1.0,0.0,0.047337278106508875,1.0
40,0.3070676691729324,0.32749999999999996,0.15789473684210525,0.1791044776119403,0.00221,1.0,0.5,0.0,0.07692307692307693,0.875,1.0,1.0,1.0,0.0,0.0,1.0
41,0.2281203007518797,0.5357142857142857,0.18719298245614033,0.16417910447761194,0.022830000000000003,1.0,0.5,0.0,0.07692307692307693,0.375,1.0,1.0,0.0,0.0,0.0,1.0
42,0.23939849624060153,0.05053571428571428,0.02631578947368421,0.014925373134328358,0.001,1.0,0.5,0.0,0.9230769230769231,0.375,1.0,1.0,0.0,0.0,0.4970414201183432,1.0
43,0.3884210526315789,0.49696428571428564,0.3026315789473684,0.08955223880597014,0.0,1.0,0.5,0.0,0.9230769230769231,0.875,1.0,1.0,1.0,0.0,0.11242603550295857,1.0
44,0.6416541353383459,1.0,1.0,0.5970149253731343,0.00015000000000000001,1.0,1.0,1.0,0.07692307692307693,0.875,1.0,1.0,0.0,0.0,0.0,1.0
45,0.6102255639097744,0.24107142857142855,0.09210526315789473,0.16417910447761194,0.00284,1.0,0.5,0.0,0.07692307692307693,0.375,1.0,1.0,1.0,0.0,0.0,1.0
46,0.40977443609022557,0.07285714285714286,0.0043859649122807015,0.34328358208955223,0.012360000000000001,0.0,1.0,1.0,0.7692307692307693,0.375,1.0,1.0,1.0,0.0,0.8461538461538461,1.0
47,0.27323308270676694,0.15928571428571428,0.2119298245614035,0.04477611940298507,0.003,1.0,0.5,0.0,0.15384615384615385,0.375,1.0,1.0,0.0,0.0,0.6094674556213018,1.0
48,0.4172932330827067,0.055,0.12280701754385964,0.0,0.0,1.0,0.5,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.4378698224852071,1.0
49,0.15293233082706767,0.02375,0.005789473684210527,0.0,0.0,1.0,0.5,0.0,0.07692307692307693,0.875,0.0,0.0,0.0,0.0,0.1834319526627219,1.0
50,0.18045112781954883,0.017857142857142856,0.03070175438596491,0.0,0.0,0.0,0.5,0.0,0.07692307692307693,0.375,1.0,0.0,1.0,0.0,0.8816568047337278,1.0
51,0.18421052631578946,0.03571428571428571,0.06140350877192982,0.0,0.0,1.0,0.5,0.0,0.7692307692307693,0.875,1.0,0.0,1.0,0.0,0.5680473372781065,1.0
52,0.3559398496240602,0.07285714285714286,0.0014035087719298245,0.0,0.058,1.0,0.5,0.0,0.9230769230769231,0.875,1.0,0.0,1.0,0.0,0.7633136094674556,1.0
53,0.31834586466165415,0.08928571428571427,0.0,0.0,0.002,1.0,0.5,0.0,0.9230769230769231,0.875,1.0,0.0,1.0,0.0,0.4911242603550296,1.0
54,0.30827067669172936,0.10714285714285714,0.2601754385964912,0.0,0.0,1.0,0.5,0.0,0.15384615384615385,0.375,1.0,0.0,1.0,0.0,0.0,1.0
55,0.1440601503759398,0.4151785714285714,0.029298245614035084,0.0,0.003,1.0,1.0,1.0,0.9230769230769231,0.875,1.0,0.0,1.0,0.0,0.3076923076923077,1.0
56,0.1416541353383459,0.0,0.0029824561403508773,0.0,0.0,1.0,0.5,0.0,0.15384615384615385,0.875,1.0,0.0,0.0,0.0,0.0,1.0
57,0.4598496240601504,0.017857142857142856,0.17543859649122806,0.0,0.0,1.0,0.5,0.0,0.46153846153846156,0.375,1.0,0.0,1.0,0.0,0.621301775147929,1.0
58,0.3221052631578948,0.1607142857142857,0.20175438596491227,0.0,0.0,1.0,0.5,0.0,1.0,0.375,0.0,0.0,1.0,1.0,0.9585798816568047,1.0
59,0.443609022556391,0.10714285714285714,0.21052631578947367,0.16417910447761194,0.0,1.0,0.5,0.0,0.7692307692307693,0.375,1.0,1.0,0.0,0.0,0.13609467455621302,1.0
60,0.6466165413533834,0.4375,0.043859649122807015,0.05970149253731343,0.0,1.0,0.5,0.0,0.6923076923076923,0.875,1.0,1.0,1.0,0.0,0.3964497041420118,1.0
61,0.2694736842105263,0.5773214285714285,0.10526315789473684,0.13432835820895522,0.007300000000000001,1.0,0.5,0.0,0.23076923076923078,0.875,1.0,1.0,0.0,0.0,0.5029585798816568,1.0
62,0.14541353383458647,0.028214285714285713,0.05263157894736842,0.029850746268656716,0.004,0.0,1.0,1.0,0.7692307692307693,0.875,1.0,1.0,1.0,0.0,0.13609467455621302,1.0
63,0.10030075187969925,0.029821428571428568,0.055614035087719296,0.014925373134328358,0.0,0.0,0.5,0.0,0.7692307692307693,0.875,1.0,1.0,0.0,0.0,0.0,1.0
64,0.1942857142857143,0.15178571428571427,0.15052631578947367,0.014925373134328358,0.0,1.0,0.5,0.0,0.15384615384615385,0.875,1.0,1.0,1.0,0.0,0.21893491124260356,1.0
65,0.3070676691729324,0.055,0.05403508771929824,0.014925373134328358,0.5,1.0,0.5,0.0,0.15384615384615385,0.875,1.0,1.0,1.0,0.0,0.9112426035502958,1.0
66,0.33458646616541354,0.03571428571428571,0.07017543859649122,0.16417910447761194,0.004560000000000001,0.0,0.5,0.0,0.07692307692307693,0.875,1.0,1.0,0.0,0.0,0.0,1.0
67,0.17669172932330826,0.013392857142857142,0.008771929824561403,0.04477611940298507,0.15108000000000002,1.0,0.5,0.0,0.6923076923076923,0.875,1.0,1.0,0.0,0.0,0.5325443786982248,1.0
68,0.08526315789473685,0.23214285714285712,0.051228070175438595,0.1044776119402985,0.029540000000000004,1.0,0.5,0.0,0.9230769230769231,0.375,1.0,1.0,0.0,0.0,0.13609467455621302,1.0
69,0.3221052631578948,0.8973214285714285,0.05701754385964912,0.014925373134328358,0.005,1.0,0.5,0.0,1.0,0.375,1.0,1.0,1.0,0.0,0.8994082840236686,1.0
70,0.2793984962406014,0.26785714285714285,0.055614035087719296,0.0,0.0,1.0,0.5,0.0,0.3076923076923077,0.0,1.0,0.0,1.0,1.0,0.7928994082840236,0.0
71,0.3169924812030075,0.14285714285714285,0.43859649122807015,0.0,0.0,1.0,0.5,0.0,0.23076923076923078,0.0,1.0,0.0,1.0,0.0,0.0,0.0
72,0.3733834586466165,0.17857142857142855,0.47368421052631576,0.0,0.0,0.0,0.5,0.0,0.15384615384615385,0.875,1.0,0.0,1.0,0.0,0.9881656804733727,0.0
73,0.4586466165413534,0.017857142857142856,0.3771929824561403,0.0,0.0,1.0,0.5,0.0,0.6923076923076923,0.875,1.0,0.0,0.0,1.0,0.7633136094674556,0.0
74,0.46736842105263154,0.25,0.05701754385964912,0.0,2e-05,1.0,1.0,1.0,0.07692307692307693,0.875,0.0,0.0,0.0,0.0,0.3076923076923077,0.0
75,0.10406015037593988,0.18892857142857142,0.013157894736842105,0.014925373134328358,0.0,1.0,0.5,0.0,0.7692307692307693,0.875,1.0,1.0,0.0,0.0,0.3076923076923077,0.0
76,0.3057142857142857,0.23214285714285712,0.0043859649122807015,0.0,0.0,1.0,0.5,0.0,0.0,0.875,1.0,0.0,1.0,0.0,0.8284023668639053,0.0
77,0.08150375939849627,0.02089285714285714,0.02052631578947368,0.0,0.0,0.0,1.0,1.0,0.0,0.875,1.0,0.0,1.0,0.0,0.3076923076923077,0.0
78,0.11909774436090229,0.041607142857142856,0.08771929824561403,0.014925373134328358,0.0002,1.0,1.0,1.0,0.6153846153846154,0.875,1.0,1.0,0.0,0.0,0.3668639053254438,0.0
79,0.11654135338345864,0.3482142857142857,0.008771929824561403,0.0,0.0,1.0,0.5,0.0,0.07692307692307693,0.875,1.0,0.0,0.0,0.0,0.2603550295857988,0.0
80,0.5387969924812029,0.6785714285714285,0.0,0.014925373134328358,0.0,1.0,0.5,0.0,0.38461538461538464,0.25,1.0,1.0,0.0,0.0,0.16568047337278105,0.0
81,0.20932330827067672,0.05357142857142857,0.07017543859649122,0.0,0.0,0.0,0.5,0.0,0.6923076923076923,0.875,1.0,0.0,0.0,1.0,0.6863905325443787,0.0
82,0.3921804511278195,0.017857142857142856,0.008771929824561403,0.0,0.0,1.0,0.5,0.0,0.6923076923076923,0.875,1.0,0.0,0.0,1.0,0.57396449704142,0.0
83,0.26794242242775124,0.125,0.10526315789473684,0.0,0.0,0.0,0.5,0.0,0.23076923076923078,0.875,1.0,0.0,1.0,0.0,0.591715976331361,0.0
84,0.2030075187969925,0.02232142857142857,0.015964912280701755,0.0,0.0,1.0,0.5,0.0,0.0,0.875,1.0,0.0,1.0,0.0,0.3964497041420118,0.0
85,0.3521804511278196,0.14285714285714285,0.17543859649122806,0.0,0.0,1.0,0.5,0.0,0.07692307692307693,0.0,1.0,0.0,1.0,1.0,0.5680473372781065,0.0
86,0.26794242242775124,0.013392857142857142,0.03070175438596491,0.0,0.0,1.0,0.5,0.0,0.23076923076923078,0.875,1.0,0.0,1.0,1.0,0.9822485207100592,0.0
87,0.1792481203007519,0.07892857142857142,0.14035087719298245,0.0,0.0,1.0,1.0,1.0,0.0,0.875,1.0,0.0,0.0,0.0,0.3846153846153846,0.0
88,0.30451127819548873,0.1607142857142857,0.03508771929824561,0.0,0.0,1.0,0.5,0.0,0.0,0.875,1.0,0.0,1.0,0.0,0.4970414201183432,0.0
89,0.5300751879699248,0.05357142857142857,0.0,0.0,0.00027,0.0,0.5,0.0,0.5384615384615385,0.5,1.0,0.0,1.0,0.0,0.1834319526627219,0.0
90,0.7330827067669173,0.45535714285714285,0.17543859649122806,0.0,0.0,1.0,1.0,1.0,0.07692307692307693,0.375,1.0,0.0,0.0,0.0,0.20710059171597633,0.0
91,0.2657142857142857,0.5535714285714285,0.017543859649122806,0.0,0.0,1.0,0.5,0.0,0.07692307692307693,0.875,1.0,0.0,0.0,0.0,0.21893491124260356,0.0
92,0.26794242242775124,0.17857142857142855,0.2982456140350877,0.0,0.0,1.0,1.0,1.0,0.0,0.875,1.0,0.0,0.0,0.0,0.0,0.0
93,0.5801503759398496,0.049107142857142856,0.3319298245614035,0.0,0.001,1.0,1.0,1.0,0.07692307692307693,0.375,1.0,0.0,1.0,0.0,0.3964497041420118,0.0
94,0.22556390977443605,0.05357142857142857,0.05263157894736842,0.0,0.0022500000000000003,1.0,1.0,1.0,0.07692307692307693,0.875,1.0,0.0,1.0,0.0,0.0,0.0
95,0.22300751879699246,0.12642857142857142,0.017543859649122806,0.0,0.0,0.0,0.5,0.0,0.46153846153846156,0.0,1.0,0.0,1.0,0.0,0.3431952662721893,0.0
96,0.13909774436090225,0.02232142857142857,0.0043859649122807015,0.0,1e-05,1.0,1.0,1.0,0.0,0.875,1.0,0.0,0.0,0.0,0.3668639053254438,0.0
97,0.26794242242775124,0.017857142857142856,0.029298245614035084,0.0,0.0,1.0,0.5,0.0,0.07692307692307693,0.0,1.0,0.0,1.0,1.0,0.621301775147929,0.0
98,0.13157894736842105,0.39285714285714285,0.10526315789473684,0.0,0.0,0.0,1.0,1.0,0.7692307692307693,0.875,1.0,0.0,1.0,0.0,0.5443786982248521,0.0
99,0.22180451127819548,0.03571428571428571,0.03508771929824561,0.029850746268656716,0.005,0.0,0.5,0.0,0.7692307692307693,0.875,1.0,1.0,1.0,0.0,0.3254437869822485,0.0
100,0.3571428571428571,0.0625,0.008771929824561403,0.0,0.004,1.0,1.0,1.0,0.07692307692307693,0.0,1.0,0.0,1.0,0.0,0.3195266272189349,0.0
101,0.32330827067669177,0.5892857142857143,0.14035087719298245,0.0,0.0,1.0,1.0,1.0,0.07692307692307693,0.875,1.0,0.0,0.0,0.0,0.13609467455621302,0.0
102,0.07398496240601507,0.17857142857142855,0.013157894736842105,0.029850746268656716,0.00038,1.0,0.5,0.0,0.7692307692307693,0.875,1.0,1.0,0.0,0.0,0.0,0.0
103,0.16917293233082706,0.42857142857142855,0.07894736842105263,0.029850746268656716,5e-05,1.0,0.5,0.0,0.6153846153846154,0.875,1.0,1.0,1.0,0.0,0.21893491124260356,0.0
104,0.21172932330827063,0.14285714285714285,0.20175438596491227,0.029850746268656716,0.0,1.0,1.0,1.0,0.46153846153846156,0.375,1.0,1.0,1.0,0.0,0.1242603550295858,0.0
105,0.6177443609022556,0.5535714285714285,0.0,0.29850746268656714,0.0013000000000000002,1.0,0.5,0.0,0.3076923076923077,1.0,1.0,1.0,0.0,0.0,0.28994082840236685,0.0
106,0.22556390977443605,0.041607142857142856,0.017543859649122806,0.0,0.0,1.0,0.5,0.0,0.6153846153846154,0.875,1.0,0.0,0.0,1.0,0.5680473372781065,0.0
107,0.16917293233082706,0.39285714285714285,0.15789473684210525,0.0,0.0,0.0,1.0,1.0,0.0,0.875,1.0,0.0,0.0,0.0,0.21893491124260356,0.0
108,0.4085714285714286,0.08035714285714285,0.3508771929824561,0.0,0.0,1.0,1.0,1.0,1.0,0.375,1.0,0.0,1.0,0.0,0.35502958579881655,0.0
109,0.0902255639097744,0.026785714285714284,0.027894736842105264,0.07462686567164178,5e-05,0.0,0.5,0.0,0.07692307692307693,0.875,1.0,1.0,1.0,0.0,0.2603550295857988,0.0
110,0.23187969924812032,0.125,0.12280701754385964,0.04477611940298507,0.0,1.0,0.5,0.0,0.9230769230769231,0.875,1.0,1.0,1.0,0.0,0.6272189349112426,0.0
111,0.16165413533834586,0.037142857142857144,0.017543859649122806,0.04477611940298507,0.0014700000000000002,0.0,1.0,1.0,0.38461538461538464,0.25,1.0,1.0,0.0,0.0,0.3668639053254438,0.0
112,0.16285714285714284,0.4464285714285714,0.03070175438596491,0.0,0.0,1.0,0.5,0.0,0.9230769230769231,0.875,1.0,0.0,1.0,0.0,0.5325443786982248,0.0
113,0.3007518796992481,0.026785714285714284,0.03508771929824561,0.04477611940298507,0.0,0.0,0.5,0.0,0.6153846153846154,0.0,1.0,1.0,1.0,0.0,0.4319526627218935,0.0
114,0.10406015037593988,0.04464285714285714,0.04824561403508772,0.04477611940298507,0.0021000000000000003,1.0,1.0,1.0,0.07692307692307693,0.375,1.0,1.0,1.0,0.0,0.2603550295857988,0.0
115,0.17548872180451128,0.040178571428571425,0.04526315789473684,0.029850746268656716,0.0,0.0,0.5,0.0,0.7692307692307693,0.875,1.0,1.0,0.0,0.0,0.3964497041420118,0.0
116,0.3609022556390977,0.25,0.40350877192982454,0.1044776119402985,5e-05,1.0,0.5,0.0,0.7692307692307693,0.375,1.0,1.0,1.0,0.0,0.591715976331361,0.0
117,0.5827067669172933,0.23214285714285712,0.2207017543859649,0.22388059701492538,0.11202000000000001,1.0,0.5,0.0,0.6153846153846154,0.875,1.0,1.0,0.0,0.0,0.0,1.0
118,0.6628571428571428,0.2514285714285714,0.49122807017543857,0.08955223880597014,0.01332,1.0,0.5,0.0,0.6923076923076923,0.875,1.0,1.0,1.0,0.0,0.6804733727810651,1.0
119,0.10526315789473681,0.36910714285714286,0.011754385964912281,0.014925373134328358,0.0005,0.0,0.5,0.0,0.15384615384615385,0.375,1.0,1.0,1.0,0.0,0.13609467455621302,1.0
120,0.3935338345864662,0.22178571428571428,0.0014035087719298245,0.014925373134328358,0.003,1.0,0.5,0.0,0.7692307692307693,0.875,1.0,1.0,0.0,0.0,0.3964497041420118,1.0
121,0.1792481203007519,0.4464285714285714,0.04245614035087719,1.0,0.0025800000000000003,1.0,0.5,0.0,0.15384615384615385,0.875,1.0,1.0,1.0,0.0,0.2603550295857988,1.0
122,0.16541353383458643,0.4464285714285714,0.05263157894736842,0.1791044776119403,0.0056700000000000006,0.0,0.5,0.0,0.0,0.875,1.0,1.0,1.0,0.0,0.21893491124260356,1.0
123,0.45744360902255643,0.23803571428571427,0.2587719298245614,0.04477611940298507,0.0,0.0,0.5,0.0,0.7692307692307693,0.875,1.0,1.0,1.0,0.0,0.0,1.0
124,0.14661654135338345,0.3214285714285714,0.2982456140350877,0.07462686567164178,0.0,0.0,0.5,0.0,0.7692307692307693,0.875,1.0,1.0,1.0,0.0,0.21893491124260356,1.0
125,0.31834586466165415,0.17857142857142855,0.2631578947368421,0.08955223880597014,0.01,1.0,0.5,0.0,1.0,0.375,1.0,1.0,1.0,0.0,0.0,1.0
126,0.5100751879699248,0.08928571428571427,0.08771929824561403,0.1791044776119403,0.0251,1.0,0.5,0.0,0.6923076923076923,0.0,1.0,1.0,1.0,0.0,0.7751479289940828,1.0
127,0.13533834586466162,0.39285714285714285,0.08771929824561403,0.1044776119402985,0.00809,1.0,0.5,0.0,0.7692307692307693,0.875,1.0,1.0,1.0,0.0,0.1834319526627219,1.0
128,0.310827067669173,0.15178571428571427,0.11403508771929824,0.029850746268656716,0.0061,1.0,0.5,0.0,0.46153846153846156,0.0,1.0,1.0,0.0,0.0,0.5562130177514792,1.0
129,0.2206015037593985,0.125,0.029298245614035084,0.0,0.0,0.0,0.5,0.0,0.9230769230769231,0.875,1.0,0.0,0.0,1.0,0.5680473372781065,1.0
130,0.81203007518797,0.19642857142857142,0.45614035087719296,0.014925373134328358,0.0,1.0,0.5,0.0,0.3076923076923077,1.0,1.0,1.0,1.0,0.0,0.0,1.0
131,0.10030075187969925,0.06553571428571428,0.07894736842105263,0.014925373134328358,0.0015,1.0,0.5,0.0,0.07692307692307693,0.875,1.0,1.0,0.0,0.0,0.1834319526627219,1.0
132,0.5063157894736843,0.2857142857142857,0.22807017543859648,0.08955223880597014,0.511,0.0,0.5,0.0,0.3076923076923077,0.0,1.0,1.0,0.0,0.0,0.7159763313609467,1.0
133,0.33834586466165417,0.17857142857142855,0.08771929824561403,0.08955223880597014,0.00367,1.0,0.5,0.0,0.07692307692307693,0.0,1.0,1.0,0.0,0.0,0.0,1.0
134,0.2845112781954887,0.19642857142857142,0.19298245614035087,0.1791044776119403,0.01,1.0,0.5,0.0,0.7692307692307693,0.375,1.0,1.0,1.0,0.0,0.7692307692307692,1.0
135,0.5237593984962405,0.23214285714285712,0.21052631578947367,0.0,0.0,1.0,0.5,0.0,0.7692307692307693,0.375,1.0,0.0,1.0,0.0,0.6627218934911242,1.0
136,0.3935338345864662,0.019285714285714285,0.017543859649122806,0.04477611940298507,0.01,1.0,1.0,1.0,0.0,0.875,1.0,1.0,0.0,0.0,0.3964497041420118,1.0
137,0.29819548872180446,0.09821428571428571,0.14912280701754385,0.08955223880597014,0.0,1.0,0.5,0.0,0.6923076923076923,0.875,1.0,1.0,0.0,0.0,0.40828402366863903,1.0
138,0.07639097744360898,0.33928571428571425,0.05701754385964912,0.08955223880597014,0.006,0.0,0.5,0.0,0.9230769230769231,0.875,1.0,1.0,1.0,0.0,0.05917159763313609,1.0
139,0.19804511278195489,0.4821428571428571,0.17543859649122806,0.029850746268656716,0.05,0.0,0.5,0.0,0.7692307692307693,0.375,1.0,1.0,0.0,0.0,0.0,1.0
140,0.26315789473684215,0.13392857142857142,0.021929824561403508,0.13432835820895522,0.0,0.0,0.5,0.0,0.15384615384615385,0.375,1.0,1.0,1.0,0.0,0.3727810650887574,1.0
141,0.6428571428571429,0.5714285714285714,0.0,0.22388059701492538,0.0024700000000000004,0.0,0.5,0.0,0.5384615384615385,0.25,1.0,1.0,0.0,0.0,0.0,1.0
142,0.4398496240601504,0.010357142857142856,0.06140350877192982,0.11940298507462686,0.0037500000000000003,1.0,1.0,1.0,0.15384615384615385,0.375,1.0,1.0,0.0,0.0,0.1834319526627219,1.0
143,0.1290225563909774,0.39285714285714285,0.07017543859649122,0.014925373134328358,0.0027800000000000004,1.0,0.5,0.0,0.9230769230769231,0.875,1.0,1.0,0.0,0.0,0.13609467455621302,1.0
144,0.2030075187969925,0.05946428571428571,0.17842105263157892,0.13432835820895522,0.008270000000000001,1.0,0.5,0.0,0.15384615384615385,0.375,1.0,1.0,0.0,0.0,0.757396449704142,1.0
145,0.2869172932330827,0.08928571428571427,0.09649122807017543,0.08955223880597014,0.020720000000000002,1.0,0.5,0.0,0.15384615384615385,0.375,1.0,1.0,0.0,0.0,0.3076923076923077,1.0
146,0.14285714285714288,0.05357142857142857,0.08333333333333333,0.04477611940298507,0.0058200000000000005,1.0,0.5,0.0,0.7692307692307693,0.875,1.0,1.0,1.0,0.0,0.0,1.0
147,0.3996992481203008,0.2692857142857143,0.2807017543859649,0.208955223880597,0.023000000000000003,0.0,1.0,1.0,0.7692307692307693,0.375,1.0,1.0,0.0,0.0,0.0,1.0
148,0.25187969924812026,0.23214285714285712,0.14035087719298245,0.1044776119402985,0.030650000000000004,0.0,0.5,0.0,0.07692307692307693,0.0,1.0,1.0,1.0,0.0,0.0,1.0
149,0.5876691729323308,0.5357142857142857,0.19298245614035087,0.208955223880597,0.022000000000000002,0.0,0.5,0.0,0.07692307692307693,0.875,1.0,1.0,0.0,0.0,0.0,1.0
